step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
811,40.560000,-39.726965,45.779374,0.464337,5.756454,1.874039,-0.382092,-4.767905,-0.052260,-0.302990,1.988605,0.112403,-0.103888,0.826344,0.541966,1,9.425700,99.985611,32.141931,99,118,161,126.0,9,49.422157,0.029313,0.400000,0
812,40.610000,-39.607600,46.048343,0.381486,6.422886,1.971266,-0.792142,-4.928874,0.123299,-0.327242,1.733840,0.163283,-0.058879,0.757224,0.629670,1,8.372238,99.140343,27.151401,90,109,154,117.66666666666667,10,49.435578,0.015182,0.400000,0
813,40.660000,-39.562159,46.340824,0.437199,6.776434,0.604430,0.023110,-5.403087,0.255064,-0.280709,1.460410,0.186382,-0.019378,0.668356,0.719852,1,7.860992,98.938637,24.774839,87,106,151,114.66666666666667,9,49.395023,-0.004373,0.400000,0
814,40.710000,-39.477381,46.700072,0.522937,8.346979,-0.710577,-0.061140,-4.823561,0.307469,-0.210678,1.209137,0.184349,0.001070,0.571837,0.799385,1,7.992909,99.152435,25.221651,87,108,151,115.33333333333333,10,49.401925,-0.023508,0.400000,0
815,40.760000,-39.320590,47.116038,0.582185,9.595795,-1.252858,-0.023484,-4.587529,0.293682,-0.143024,0.982491,0.162024,0.006520,0.474673,0.865096,1,8.882142,99.470093,28.104787,95,115,153,121.0,10,49.399706,-0.039658,0.400000,0
816,40.810000,-39.120575,47.586275,0.610457,10.882926,-1.280228,0.017467,-4.576918,0.254590,-0.080673,0.760754,0.132632,0.009954,0.372720,0.918362,2,10.310657,99.889526,32.070266,166,173,183,174.0,10,49.397231,-0.050268,0.400000,0
817,40.860000,-38.874242,48.106117,0.603581,12.123704,-1.279164,0.057274,-4.575468,0.202403,-0.026645,0.538173,0.100908,0.014079,0.265765,0.958639,2,11.726494,99.964676,36.794989,41,47,64,50.666666666666664,10,49.394837,-0.056476,0.400000,0
818,40.910000,-38.572160,48.663214,0.558148,13.274432,-1.313777,0.100419,-4.570983,0.138505,0.016426,0.313589,0.067066,0.018898,0.155212,0.985421,2,13.992335,99.982635,42.357428,136,125,116,125.66666666666667,10,49.392109,-0.270039,0.400000,0
819,40.960000,-38.156592,49.223892,0.453307,14.652616,-1.715899,-0.355285,-2.438763,0.059090,0.022567,0.157960,0.028557,0.013574,0.078526,0.996411,2,15.189298,99.998100,48.947706,45,45,49,46.333333333333336,10,49.242564,-0.261046,0.400000,0
820,41.010000,-37.680058,49.712547,0.313281,10.689264,-4.431640,-0.199162,-0.309378,-0.057752,0.002433,0.071815,-0.028897,0.000179,0.035920,0.998937,2,5.614306,99.984695,50.192597,142,154,170,155.33333333333334,10,48.371739,-0.237840,0.400000,0
821,41.060000,-37.255731,49.829254,0.319358,5.982263,-2.485395,0.094531,0.497379,-0.266212,0.003472,0.099738,-0.132634,-0.004897,0.049637,0.989909,2,4.749745,99.991211,35.629375,136,125,116,125.66666666666667,10,47.225698,0.569750,0.400000,0
822,41.110000,-36.971436,49.885193,0.462642,7.091173,-1.626437,0.035820,-2.763491,-0.360604,-0.024980,0.008960,-0.179256,-0.013090,0.002167,0.983713,2,4.491714,99.989059,32.411911,190,195,202,195.66666666666666,10,49.399540,0.145278,0.400000,0
823,41.160000,-36.644497,49.942328,0.602567,7.303194,-1.812291,0.343644,-2.440452,-0.441166,-0.064318,-0.113886,-0.220117,-0.018877,-0.062528,0.973284,2,4.331503,99.990623,29.943088,131,135,139,135.0,10,49.392805,0.060282,0.400000,0
824,41.210000,-36.306422,49.971562,0.739572,7.350308,-2.068234,0.543393,-2.198207,-0.530527,-0.096723,-0.226346,-0.265450,-0.016781,-0.121447,0.956298,2,4.338524,99.993713,26.995627,145,128,121,131.33333333333334,10,49.386531,0.007729,0.400000,0
825,41.260000,-35.955916,49.989636,0.854384,7.454408,-2.091477,0.706200,-2.162266,-0.622136,-0.129231,-0.335834,-0.311414,-0.009560,-0.178261,0.933356,2,4.342401,99.967262,23.561684,94,113,154,120.33333333333333,10,49.380622,-0.024189,0.400000,0
826,41.310000,-35.590893,50.002384,0.942742,7.602677,-2.119067,0.871658,-2.104694,-0.711690,-0.163458,-0.445573,-0.355546,0.002085,-0.234153,0.904851,2,4.412643,99.984512,20.632463,87,106,149,114.0,10,49.373518,-0.043567,0.000000,0
827,41.360000,-35.211701,50.008596,1.005342,7.793257,-2.092393,1.033882,-2.044173,-0.797183,-0.199010,-0.555905,-0.396499,0.017929,-0.288703,0.871273,2,4.206758,99.661743,18.732675,88,128,159,125.0,10,49.379935,-0.058621,0.000000,0
828,41.410000,-34.818176,50.007410,1.041962,8.027312,-2.049763,1.189723,-1.988753,-0.876252,-0.235970,-0.667787,-0.432960,0.037361,-0.341887,0.833224,2,3.820986,98.650475,18.725746,150,153,152,151.66666666666666,10,49.363591,-0.105070,0.400000,0
829,41.460000,-34.410895,49.996956,1.053217,8.279657,-2.048650,1.338977,-1.913262,-0.949918,-0.273895,-0.781564,-0.465114,0.060305,-0.393302,0.790788,2,3.483050,99.942047,20.112507,122,125,122,123.0,10,49.342489,-0.130072,0.400000,0
830,41.510000,-33.990981,49.975390,1.040204,8.548787,-2.026506,1.485303,-1.823984,-1.018441,-0.311903,-0.897395,-0.492739,0.086716,-0.442381,0.744304,2,3.178495,96.797157,20.972236,131,137,137,135.0,10,49.336134,-0.144555,0.400000,0
831,41.560000,-33.558946,49.941307,1.003025,8.843440,-1.968072,1.624799,-1.740866,-1.079468,-0.349741,-1.016069,-0.514758,0.115784,-0.489062,0.694577,2,2.906080,97.031715,19.237590,80,84,86,83.33333333333333,10,49.330399,-0.152277,0.400000,0
832,41.610000,-33.214879,49.930854,1.021706,5.185351,-5.112156,1.407084,0.921182,-1.223588,-0.334891,-1.104767,-0.553671,0.181006,-0.505021,0.636898,1,2.403779,98.196869,15.857225,149,153,152,151.33333333333334,10,49.301330,-0.170995,0.400000,0
833,41.660000,-32.957853,49.953170,1.097963,5.617912,-5.044691,1.434163,1.198545,-1.459151,-0.266056,-1.164763,-0.606140,0.280799,-0.480225,0.568446,1,1.669526,97.380066,11.592947,96,102,105,101.0,10,49.302724,-0.186574,0.400000,0
834,41.710000,-32.671311,49.973904,1.151492,6.102552,-4.964037,1.402441,1.481451,-1.692262,-0.198062,-1.238157,0.644812,-0.378967,0.443065,-0.494262,1,0.954200,99.646332,10.691772,101,101,102,101.33333333333333,10,49.306363,-0.194752,0.400000,0
835,41.760000,-32.405247,49.980958,1.275483,6.091631,-3.990265,0.340933,2.734141,-1.898306,-0.097214,-1.305497,0.662223,-0.470684,0.384677,-0.438110,1,0.352886,85.013390,9.491714,110,107,105,107.33333333333333,10,49.366472,-0.192935,0.400000,0
836,41.810000,-32.149891,49.961790,1.439901,6.180938,-3.988576,0.012830,2.774484,-2.095532,0.025571,-1.369250,0.666998,-0.552741,0.307274,-0.393920,1,28.790257,86.900658,44.688596,136,125,116,125.66666666666667,10,49.380614,-0.187524,0.400000,0
837,41.860000,-31.913857,49.913647,1.634753,6.175377,-1.598676,0.140271,2.015805,-2.180582,0.108254,-1.430386,0.652096,-0.599533,0.266449,-0.379915,1,26.496237,87.312408,42.632693,43,44,46,44.333333333333336,10,49.404732,-0.171862,0.400000,1
838,41.910000,-31.675828,49.847009,1.807616,5.959512,-1.568942,0.034919,2.005671,-2.269380,0.185242,-1.495533,-0.635168,0.642360,-0.224545,0.365396,1,24.922249,90.425751,41.124708,42,43,45,43.333333333333336,10,49.409053,-0.162261,0.400000,1
839,41.960000,-31.440150,49.770962,1.945691,5.335445,-0.826078,0.195395,1.250987,-2.347168,0.246648,-1.557336,-0.618020,0.676606,-0.188885,0.352955,1,23.956280,90.247505,41.347110,41,41,44,42.0,10,49.409897,-0.153576,0.000000,1
840,42.010000,-31.212027,49.697149,2.046749,5.138883,-0.811272,0.249591,1.154342,-2.401202,0.279317,-1.609593,-0.603705,0.700242,-0.168237,0.341904,1,23.364597,90.732407,41.886703,39,39,42,40.0,10,49.424078,-0.111856,0.000000,1
841,42.060000,-30.983152,49.620426,2.120546,5.002268,-0.811790,0.300410,1.102480,-2.457361,0.305459,-1.663477,-0.589446,0.722545,-0.148530,0.329275,1,22.791246,91.597954,42.339397,40,41,43,41.333333333333336,10,49.414183,-0.124172,0.000000,1
842,42.110000,-30.753678,49.541185,2.166881,4.919164,-0.825294,0.359164,1.053340,-2.515491,0.324845,-1.718931,-0.575215,0.743705,-0.129770,0.314945,1,22.320717,92.921776,42.766962,41,41,44,42.0,10,49.400413,-0.170165,0.000000,1
843,42.160000,-30.523299,49.460366,2.186499,4.900538,-0.862139,0.418638,1.010981,-2.576244,0.337335,-1.775584,-0.561158,0.763876,-0.111544,0.298584,1,21.968950,92.958344,43.036138,37,38,41,38.666666666666664,10,49.409881,-0.160718,0.000000,1
844,42.210000,-30.291628,49.378238,2.179779,4.943759,-0.903437,0.480621,0.978466,-2.639812,0.342929,-1.833096,-0.547252,0.783170,-0.093526,0.280024,1,21.595346,93.879051,42.632451,43,43,46,44.0,10,49.412410,-0.117252,0.000000,1
845,42.260000,-30.058701,49.294699,2.146407,5.041154,-0.945908,0.545937,0.955175,-2.705744,0.341530,-1.891180,-0.533320,0.801653,-0.075652,0.259228,1,21.270672,99.954071,43.597927,39,40,43,40.666666666666664,10,49.411266,-0.082488,0.000000,1
846,42.310000,-29.824934,49.209269,2.085737,5.192693,-1.005972,0.610017,0.940412,-2.774047,0.333119,-1.949388,-0.519258,0.819345,-0.057619,0.236061,1,20.960232,99.996742,44.998175,42,42,45,43.0,10,49.408128,-0.061613,0.000000,1
847,42.360000,-29.590875,49.120926,1.996931,5.401138,-1.078858,0.672404,0.936955,-2.845070,0.317805,-2.007269,-0.504938,0.836224,-0.038943,0.210356,1,20.795029,99.953026,46.619166,41,41,44,42.0,10,49.405462,-0.045167,0.000000,1
848,42.410000,-29.351115,49.023636,1.899679,5.622526,-2.105050,0.671930,1.208363,-2.946704,0.298104,-2.071187,-0.489541,0.853961,-0.007379,0.176198,1,20.648905,99.870369,48.192102,216,202,105,174.33333333333334,10,49.404209,-0.034886,0.000000,1
849,42.460000,-29.107258,48.913068,1.795716,5.835691,-2.176079,0.662824,1.250103,-3.074085,0.272872,-2.139487,-0.471588,0.870637,0.035972,0.135286,1,20.536949,99.922112,48.522883,217,203,105,175.0,10,49.406542,-0.024327,0.000000,1
850,42.510000,-28.889943,48.817969,1.707031,3.547451,-0.921170,0.414698,0.882081,3.110080,0.245551,-2.198198,-0.452641,0.883106,0.069571,0.101975,1,19.769802,97.466560,48.121346,41,42,45,42.666666666666664,10,49.419701,-0.010795,0.000000,1
851,42.560000,-28.740618,48.781384,1.730884,2.973216,-0.836887,0.369719,0.870110,3.056019,0.224154,-2.241686,-0.436107,0.891918,0.086873,0.082132,1,8.803809,97.883011,47.040408,46,47,50,47.666666666666664,10,49.421744,0.009540,0.000000,1
852,42.610000,-28.601717,48.748807,1.746740,2.810700,-0.768686,0.358577,0.880056,3.007131,0.201298,-2.284225,-0.418776,0.900060,0.102464,0.063397,1,2.502967,98.222870,46.754082,42,43,46,43.666666666666664,10,49.415743,-0.011968,0.000000,1
853,42.660000,-28.468565,48.716032,1.744600,2.694665,-0.671191,0.353664,0.881228,2.963719,0.176893,-2.325697,-0.400816,0.907623,0.116117,0.045663,1,8.674047,99.877380,46.156681,45,45,49,46.333333333333336,10,49.408007,-0.062668,0.000000,1
854,42.710000,-28.341907,48.684227,1.729195,2.581411,-0.557312,0.355114,0.884546,2.926942,0.150900,-2.366063,-0.382350,0.914758,0.127223,0.028992,1,1.122829,99.915024,45.625588,45,46,49,46.666666666666664,10,49.401373,-0.131532,0.000000,1
855,42.760000,-28.222117,48.654593,1.704463,2.469998,-0.442713,0.362622,0.889062,2.897137,0.123300,-2.405535,-0.363423,0.921616,0.135544,0.013275,1,7.299985,99.897346,45.409893,46,46,50,47.333333333333336,10,49.403939,-0.186116,0.000000,1
856,42.810000,-28.108980,48.627685,1.671986,2.375840,-0.338958,0.375893,0.893323,2.873958,0.094086,-2.444193,-0.344143,0.928241,0.141174,-0.001735,1,8.603355,99.789543,45.577487,46,47,50,47.666666666666664,10,49.413383,-0.180647,0.400000,0
857,42.860000,-28.001828,48.603472,1.632351,2.307490,-0.243438,0.394072,0.899601,2.856904,0.063253,-2.482165,-0.324582,0.934645,0.144290,-0.016293,1,8.639361,99.933563,45.945994,47,48,51,48.666666666666664,10,49.402603,-0.178506,0.400000,0
858,42.910000,-27.899889,48.581825,1.585713,2.265044,-0.149201,0.416899,0.909755,2.845782,0.030762,-2.519744,-0.304721,0.940852,0.144938,-0.030597,1,7.743929,99.987167,46.817056,44,45,52,47.0,10,49.402264,-0.176540,0.400000,0
859,42.960000,-27.807480,48.566217,1.541382,1.438351,-0.252652,0.175846,0.633437,2.838665,-0.000020,-2.555195,-0.285706,0.946365,0.144444,-0.043618,1,8.665302,99.859146,47.432329,46,48,57,50.333333333333336,10,49.413209,-0.175851,0.400000,0
860,43.010000,-27.762324,48.568219,1.549247,0.732245,-0.335205,0.029992,0.471130,2.820782,-0.011441,-2.578240,-0.273516,0.948498,0.151852,-0.049820,1,3.817692,99.944847,46.267286,35,35,42,37.333333333333336,10,49.418794,-0.177258,0.400000,0
861,43.060000,-27.736229,48.568060,1.559977,0.462794,-0.263265,-0.058792,0.415806,2.806562,-0.017334,-2.599313,-0.262679,0.950331,0.158347,-0.052888,1,7.293587,99.803459,45.032642,160,155,152,155.66666666666666,10,49.423393,-0.177832,0.400000,0
862,43.110000,-27.720930,48.566876,1.565787,0.238302,-0.191354,-0.145812,0.359914,2.795870,-0.018509,-2.619228,-0.252826,0.952058,0.163807,-0.053220,1,0.017173,99.923279,44.309072,151,142,134,142.33333333333334,10,49.427856,-0.177890,0.400000,0
863,43.160000,-27.715877,48.565787,1.566766,0.028388,-0.107888,-0.233313,0.291947,2.789099,-0.014669,-2.637659,-0.244195,0.953717,0.167995,-0.050704,1,8.760683,99.834808,43.731212,173,173,174,173.33333333333334,10,49.432430,-0.177439,0.400000,0
864,43.210000,-27.721412,48.565208,1.563560,0.217980,-0.031099,-0.323329,0.222145,2.786250,-0.005542,-2.654340,-0.236950,0.955307,0.170861,-0.045280,1,8.568963,99.873093,43.631935,159,156,155,156.66666666666666,10,49.437021,-0.176789,0.400000,0
865,43.260000,-27.736324,48.567045,1.562520,0.357379,0.431436,-0.272792,0.151470,2.797511,0.006275,-2.667817,-0.231735,0.957592,0.167137,-0.037171,1,1.767667,99.929558,43.882103,147,142,136,141.66666666666666,10,49.438136,-0.173806,0.400000,0
866,43.310000,-27.753402,48.576457,1.567433,0.435706,0.517607,-0.230224,0.164164,2.821693,0.015232,-2.679392,-0.227299,0.960684,0.156752,-0.029160,1,1.869636,99.936897,44.558017,130,128,125,127.66666666666667,10,49.436881,-0.170678,0.400000,0
867,43.360000,-27.770946,48.593224,1.569686,0.530588,0.589296,-0.199777,0.164272,2.849533,0.022842,-2.690452,-0.222887,0.963858,0.144343,-0.021531,1,1.430472,99.860489,45.094394,130,128,123,127.0,10,49.436027,-0.168086,0.000000,0
868,43.410000,-27.789133,48.616914,1.566550,0.652921,0.660511,-0.170230,0.162352,2.880836,0.029368,-2.700783,-0.218608,0.967005,0.130034,-0.014213,1,1.525488,99.836555,45.814977,136,126,118,126.66666666666667,10,49.440760,-0.127664,0.000000,0
869,43.460000,-27.807830,48.647426,1.557574,0.801259,0.747222,-0.141247,0.162863,2.916066,0.034818,-2.710537,-0.214386,0.970094,0.113604,-0.007164,1,8.723980,99.973854,47.194206,136,126,118,126.66666666666667,10,49.434013,-0.063975,0.000000,0
870,43.510000,-27.827319,48.685660,1.542192,0.992130,0.848619,-0.111767,0.155527,2.956114,0.039239,-2.719621,-0.210260,0.973055,0.094626,-0.000289,1,8.815436,99.977379,49.508653,107,108,112,109.0,10,49.425897,0.014539,0.000000,0
871,43.560000,-27.848081,48.732471,1.519415,1.209032,0.950879,-0.080331,0.139663,3.001285,0.042637,-2.727602,-0.206431,0.975717,0.072955,0.006407,1,8.918950,99.832451,52.265599,50,51,54,51.666666666666664,10,49.425667,0.075329,0.000000,0
872,43.610000,-27.870020,48.787724,1.488044,1.437863,1.063807,-0.049190,0.125491,3.051833,0.044932,-2.734468,-0.202892,0.977916,0.048464,0.012911,1,11.387172,99.997673,54.456309,50,51,54,51.666666666666664,10,49.428360,0.104103,0.000000,0
873,43.660000,-27.893104,48.851546,1.446409,1.702414,1.197641,-0.019612,0.107398,3.108710,0.046140,-2.740344,-0.199573,0.979474,0.020703,0.019327,1,13.844660,99.965660,57.569203,50,51,55,52.0,10,49.426117,0.121142,0.000000,0
874,43.710000,-27.912258,48.912763,1.410892,0.810584,0.492657,0.186047,0.106741,-3.125453,0.043345,-2.745476,-0.196542,0.980223,-0.003646,0.022834,1,12.267006,99.973061,59.621283,50,51,55,52.0,10,49.421936,0.132678,0.000000,0
875,43.760000,-27.912993,48.939915,1.415169,0.444983,0.334296,0.242800,0.101347,-3.106846,0.032053,-2.750867,-0.193795,0.980757,-0.013929,0.019091,1,20.304289,99.984337,60.315537,50,51,55,52.0,10,49.420626,0.137930,0.400000,0
876,43.810000,-27.906833,48.956772,1.413079,0.348544,0.250066,0.264910,0.110304,-3.092769,0.019493,-2.756731,-0.190946,0.981249,-0.022095,0.014232,1,9.039680,99.947594,60.834378,51,52,55,52.666666666666664,10,49.410761,0.140462,0.400000,0
877,43.860000,-27.896263,48.966709,1.399885,0.447055,0.141193,0.292309,0.115641,-3.083490,0.005779,-2.763180,-0.187917,0.981751,-0.027985,0.008300,1,21.680145,99.988731,61.458783,18,21,21,20.0,10,49.410238,0.141354,0.400000,0
878,43.910000,-27.886008,48.964758,1.389870,0.282229,-0.247440,0.122267,0.193323,-3.090242,-0.002751,-2.771929,-0.183755,0.982636,-0.025488,0.003366,1,15.400844,99.996407,61.112727,35,43,27,35.0,10,49.420298,0.139277,0.400000,0
879,43.960000,-27.881935,48.949561,1.376980,0.507795,-0.395372,0.031865,0.249598,-3.107101,-0.005636,-2.783476,-0.178124,0.983853,-0.017471,0.000299,1,15.457534,99.998810,61.400404,30,38,25,31.0,10,49.425108,0.136988,0.400000,0
880,44.010000,-27.883241,48.923545,1.356637,0.766779,-0.526223,-0.058389,0.290190,-3.130737,-0.004212,-2.797208,-0.171351,0.985193,-0.005708,-0.001145,1,20.299429,99.977379,61.416539,41,43,52,45.333333333333336,10,49.429811,0.134906,0.400000,0
881,44.060000,-27.892016,48.906567,1.349879,0.294838,0.006655,-0.154699,0.032207,-3.141276,0.002625,-2.804451,-0.167773,0.985825,0.000064,0.001320,1,20.322479,99.996773,60.577196,27,31,25,27.666666666666668,10,49.431057,0.136615,0.400000,0
882,44.110000,-27.900354,48.902279,1.359423,0.241191,-0.003541,-0.108325,0.009545,-3.141337,0.008927,-2.805240,-0.167383,0.985882,0.000621,0.004422,1,20.332067,99.992081,60.095513,67,63,59,63.0,10,49.429080,0.137967,0.400000,0
883,44.160000,-27.906062,48.899593,1.366471,0.153465,-0.001586,-0.067235,0.003095,-3.141467,0.013105,-2.805509,-0.167248,0.985893,0.001034,0.006470,1,20.330877,99.999199,60.561348,153,147,115,138.33333333333334,10,49.427250,0.138807,0.400000,0
884,44.210000,-27.909292,48.898287,1.370044,0.064384,-0.002093,-0.026352,-0.000702,-3.141548,0.015242,-2.805533,-0.167235,0.985888,0.001252,0.007517,1,20.331869,99.984604,59.882218,52,53,56,53.666666666666664,10,49.425438,0.139318,0.400000,0
885,44.260000,-27.909880,48.897958,1.370188,0.026155,-0.001557,0.014805,0.000415,3.141529,0.015324,-2.805516,-0.167244,0.985886,0.001313,0.007549,1,20.332691,99.986267,59.874401,52,53,56,53.666666666666664,10,49.423605,0.139477,0.400000,0
886,44.310000,-27.907812,48.898579,1.366963,0.112429,0.001834,0.055734,0.001152,3.141558,0.013356,-2.805575,-0.167216,0.985898,0.001134,0.006581,1,20.332144,99.989296,60.497695,153,147,115,138.33333333333334,10,49.421760,0.139586,0.400000,0
887,44.360000,-27.903164,48.900317,1.360356,0.200747,0.000396,0.097204,-0.001053,-3.141556,0.009330,-2.805566,-0.167222,0.985908,0.000762,0.004602,1,20.331902,99.988182,60.121073,68,63,59,63.333333333333336,10,49.419917,0.139682,0.400000,0
888,44.410000,-27.895825,48.902907,1.350252,0.291535,-0.001573,0.139811,-0.000206,3.141571,0.003195,-2.805522,-0.167245,0.985914,0.000278,0.001573,1,20.332161,99.998695,60.651932,27,31,25,27.666666666666668,10,49.418022,0.139587,0.400000,0
889,44.460000,-27.891834,48.904277,1.347724,0.020836,0.001076,0.007924,0.000148,3.141572,0.000601,-2.805534,-0.167240,0.985916,0.000060,0.000294,1,20.331173,99.996315,61.113921,24,29,23,25.333333333333332,10,49.423946,0.139654,0.400000,0
890,44.510000,-27.892228,48.904219,1.348067,0.017688,0.000358,-0.012773,-0.000322,-3.141563,0.001027,-2.805526,-0.167244,0.985915,0.000071,0.000509,1,20.331055,99.994141,61.100512,25,29,23,25.666666666666668,10,49.424843,0.139831,0.400000,0
891,44.560000,-27.892869,48.903950,1.348296,0.010931,-0.001269,-0.006924,0.000056,3.141579,0.001519,-2.805518,-0.167248,0.985915,0.000134,0.000748,1,20.331169,99.993759,61.085753,25,30,23,26.0,10,49.424587,0.139848,0.400000,0
892,44.610000,-27.893096,48.903831,1.348369,0.002442,0.000728,-0.001280,0.000320,3.141567,0.001678,-2.805533,-0.167240,0.985916,0.000153,0.000825,1,20.331068,99.993416,61.087333,25,30,23,26.0,10,49.424326,0.139805,0.400000,0
893,44.660000,-27.893139,48.903903,1.348376,0.001669,0.000901,0.000426,-0.000295,-3.141558,0.001680,-2.805531,-0.167241,0.985916,0.000123,0.000831,1,20.331078,99.993729,61.108644,25,30,23,26.0,10,49.424250,0.139907,0.400000,0
894,44.710000,-27.893099,48.903897,1.348366,0.001863,-0.001477,0.000517,-0.000142,-3.141589,0.001653,-2.805516,-0.167249,0.985914,0.000136,0.000815,1,20.331249,99.993683,61.137534,25,30,23,26.0,10,49.424261,0.139923,0.400000,0
895,44.760000,-27.893053,48.903830,1.348361,0.000603,0.000054,0.000111,0.000430,3.141551,0.001638,-2.805529,-0.167242,0.985915,0.000158,0.000804,1,20.331127,99.993111,61.139149,25,30,23,26.0,10,49.424270,0.139821,0.400000,0
896,44.810000,-27.893081,48.903901,1.348364,0.002307,0.001607,-0.000147,-0.000139,-3.141567,0.001642,-2.805537,-0.167238,0.985916,0.000125,0.000812,1,20.331074,99.994095,61.136098,25,30,23,26.0,10,49.424271,0.139888,0.400000,0
897,44.860000,-27.893096,48.903932,1.348364,0.000954,-0.001162,0.000057,-0.000381,-3.141563,0.001644,-2.805517,-0.167248,0.985915,0.000123,0.000813,1,20.331240,99.993950,61.140193,25,30,23,26.0,10,49.424280,0.139965,0.400000,0
898,44.910000,-45.000034,45.880034,0.390741,0.378755,-0.031220,0.006507,-0.000905,-0.001264,0.000263,3.141556,-0.000132,-0.000632,1.000000,0.000018,1,14.690322,99.985367,48.439143,136,127,120,127.66666666666667,10,49.424180,0.139697,0.000000,0
899,44.960000,-45.013688,45.879595,0.355115,1.209848,-0.091069,-0.160204,-0.446654,-0.003953,-0.002576,3.133984,0.001280,-0.001981,0.999990,0.003807,1,14.682501,99.957054,48.633572,134,125,118,125.66666666666667,10,49.376285,0.100403,0.000000,0
900,45.010000,-45.092809,45.879697,0.303397,2.356588,0.000746,-0.308318,-0.429696,-0.005944,-0.015890,3.109127,0.007896,-0.003101,0.999832,0.016255,1,14.704635,99.954910,48.484078,38,35,37,36.666666666666664,10,49.318790,0.047035,0.000000,0
901,45.060000,-45.231378,45.886216,0.261204,3.234986,0.053132,-0.252222,-0.287322,-0.003783,-0.030426,3.092621,0.015161,-0.002263,0.999582,0.024509,1,9.353116,99.986137,47.923103,65,60,63,62.666666666666664,10,49.351964,0.018209,0.000000,0
902,45.110000,-45.412451,45.897187,0.242726,3.915534,0.059275,-0.083527,-0.187721,-0.000495,-0.038180,3.080927,0.019073,-0.000826,0.999358,0.030327,1,14.055669,99.997772,47.731531,76,71,77,74.66666666666667,10,49.364858,-0.011483,0.000000,0
903,45.160000,-45.627000,45.911869,0.247796,4.565569,0.044952,0.073652,-0.046242,0.002129,-0.037400,3.075524,0.018724,0.000446,0.999280,0.033003,1,8.397067,99.952141,47.483089,76,71,77,74.66666666666667,10,49.359682,-0.043284,0.000000,0
904,45.210000,-45.874518,45.928994,0.266976,5.256432,0.039184,0.151289,0.117838,0.003863,-0.031048,3.077935,0.015577,0.001436,0.999372,0.031790,1,15.024537,99.995209,47.859213,57,57,46,53.333333333333336,10,49.350115,-0.075485,0.000000,0
905,45.260000,-46.158532,45.946613,0.288599,6.017203,0.039610,0.141356,0.239504,0.005521,-0.023541,3.087887,0.011840,0.002443,0.999567,0.026815,1,5.163551,99.963257,48.047842,81,76,76,77.66666666666667,10,49.345124,-0.086778,0.000000,0
906,45.310000,-46.482188,45.962955,0.304122,6.807129,0.005021,0.084306,0.260648,0.006297,-0.018157,3.101334,0.009140,0.002965,0.999752,0.020098,1,0.646813,99.994118,48.247506,36,29,36,33.666666666666664,10,49.349074,-0.070391,0.000000,0
907,45.360000,-46.846329,45.975770,0.310247,7.610785,-0.018612,0.016860,0.229085,0.005579,-0.016064,3.113426,0.008070,0.002676,0.999865,0.014060,1,15.990788,99.997086,48.378972,35,32,36,34.333333333333336,10,49.352061,-0.057982,0.000000,0
908,45.410000,-47.250359,45.984925,0.308178,8.396522,-0.025062,-0.029487,0.192371,0.004216,-0.016770,3.123974,0.008403,0.002034,0.999924,0.008791,1,6.849736,99.993301,48.248349,51,47,51,49.666666666666664,10,49.355385,-0.044120,0.000000,0
909,45.460000,-47.693527,45.990477,0.301466,9.179994,-0.008241,-0.050202,0.166334,0.003264,-0.018981,3.132566,0.009498,0.001589,0.999944,0.004498,1,16.721510,99.997246,47.978426,79,75,73,75.66666666666667,10,49.355646,-0.038318,0.000000,0
910,45.510000,-48.175863,45.993154,0.293876,9.959760,0.011393,-0.047537,0.199788,0.003172,-0.021521,3.141552,0.010760,0.001586,0.999941,0.000003,1,17.108488,99.970978,47.592367,33,34,30,32.333333333333336,10,49.355358,-0.044786,0.000000,0
911,45.560000,-48.696984,45.991441,0.288286,10.727614,0.032683,-0.028295,0.237583,0.004097,-0.023432,-3.130512,0.011704,0.002113,0.999914,-0.005564,1,15.079741,99.977074,47.410887,18,24,16,19.333333333333332,10,49.356889,-0.050067,0.000000,0
912,45.610000,-49.256290,45.983114,0.285994,11.492019,0.052504,-0.004383,0.274708,0.006071,-0.024212,-3.117687,0.012068,0.003180,0.999850,-0.011989,1,18.033466,99.952919,47.284068,56,69,38,54.333333333333336,10,49.355085,-0.057017,0.000000,0
913,45.660000,-49.853833,45.966477,0.286637,12.266698,0.033883,0.011547,0.253233,0.007980,-0.024003,-3.103993,0.011924,0.004215,0.999742,-0.018845,1,14.959903,99.962494,47.183028,49,59,36,48.0,10,49.354041,-0.044247,0.000000,0
914,45.710000,-50.490015,45.940028,0.288936,13.046285,-0.006823,0.016379,0.175165,0.008297,-0.023337,-3.093490,0.011565,0.004428,0.999633,-0.024095,1,17.544992,99.990036,47.037934,22,29,21,24.0,10,49.353942,-0.028377,0.000000,0
